,0,1,2,3
135,0.0011225268,0.85824066,0.0024690141,0.13816784
136,0.0010199755,0.99474525,0.0021956202,0.0020391943
137,0.0007348881,0.9962399,0.0016263409,0.0013988597
138,0.00087271875,0.9957266,0.0017817949,0.0016189456
139,0.00048772804,0.99788684,0.000772056,0.0008534202
140,0.00032557783,0.99856204,0.0005225643,0.0005898619
141,0.00018008045,0.9991455,0.00028354145,0.00039087844
142,0.00010156274,0.99954706,0.00016490543,0.0001864538
143,0.00013238196,0.99936885,0.0002557969,0.00024303346
144,0.00013987428,0.99928004,0.00028757355,0.00029248348
145,0.0007667617,0.992547,0.0016375213,0.0050487933
146,0.00039759034,0.9964399,0.00080194994,0.0023605283
147,0.00048288223,0.9966156,0.0010205974,0.0018809292
148,0.00030468788,0.99835277,0.0007012625,0.00064132136
149,0.00057464436,0.9959512,0.0012206786,0.0022535215
150,0.0007580591,0.9954242,0.001552722,0.0022650359
151,0.00055666757,0.9974976,0.0008714807,0.0010742533
152,0.0001933057,0.999132,0.00030753366,0.00036726313
153,9.886246e-05,0.99959654,0.00014324608,0.00016138107
154,0.00016522792,0.9992836,0.00027189645,0.00027926403
155,0.00016544931,0.9992969,0.0002482336,0.00028935805
156,0.00013146657,0.99942625,0.00019902858,0.00024322851
157,0.00011993819,0.99949646,0.00017378361,0.00020976263
158,0.00015138958,0.999332,0.00023513043,0.00028147813
159,0.00018837932,0.9991879,0.00028546664,0.0003382766
160,0.00012997934,0.9994444,0.00019018682,0.00023537227
161,0.00016250959,0.9992849,0.00023895041,0.0003136098
162,0.00018534166,0.9992229,0.00025612031,0.0003356248
163,0.00017756691,0.99925035,0.0002719764,0.00030011934
164,0.00031620197,0.99785113,0.0006363123,0.0011963889
165,0.0011325779,0.9907566,0.0022791561,0.005831716
166,0.00043618196,0.9978618,0.000877075,0.00082493626
167,0.00026706027,0.99789906,0.0005193823,0.0013145381
168,0.00017981352,0.99904984,0.00044042344,0.00032989733
169,0.00026191774,0.9987575,0.0005126193,0.00046800796
170,0.00020831509,0.9988513,0.00031897888,0.00062139286
171,0.00025539327,0.9988801,0.0004178437,0.0004466633
172,0.00029830128,0.9987394,0.0004754084,0.0004869412
173,0.00020233671,0.9991485,0.00029506124,0.00035404615
174,0.00020653594,0.9991142,0.00033016782,0.00034908176
175,8.658833e-05,0.9996451,0.00012719906,0.00014108983
176,0.00016387485,0.9993424,0.0002266631,0.000267023
177,9.927083e-05,0.9996074,0.00014494435,0.00014842548
178,0.00014691397,0.99941766,0.00021581778,0.00021965944
179,0.00023223105,0.99910307,0.00037382756,0.00029084884
180,0.00024098481,0.99861,0.00036273248,0.00078628294
181,0.00014660919,0.999401,0.00022067748,0.00023174226
182,0.0004887649,0.99787617,0.00078500254,0.0008500847
183,0.00065164047,0.9962011,0.0013163543,0.0018308836
184,0.00023069874,0.9990119,0.00036990293,0.0003875226
185,0.00018200555,0.9991856,0.00032660834,0.00030572887
186,0.00023394651,0.99887556,0.0004974541,0.00039297776
187,0.00062454084,0.9969529,0.0014021521,0.0010203745
188,0.00040247056,0.9981331,0.0007001554,0.00076424197
189,0.00037115248,0.9982621,0.00075984595,0.00060689513
190,0.00016987146,0.99921167,0.00033719276,0.00028126236
191,8.945123e-05,0.9996094,0.00016653666,0.00013460426
192,0.000114679446,0.9995254,0.00017366273,0.00018629566
193,9.419269e-05,0.99961984,0.00013767401,0.00014823226
194,8.796487e-05,0.9996362,0.00013736323,0.00013843147
195,8.4204024e-05,0.99962723,0.00013192788,0.00015660176
196,0.00012410241,0.9994617,0.00019701984,0.00021715277
197,9.1852446e-05,0.9996196,0.00013853508,0.00014993806
198,8.8415116e-05,0.9996413,0.00012287461,0.00014745728
199,0.0001425066,0.9994116,0.00020829841,0.00023766997
200,0.00012552245,0.9994723,0.00017785448,0.00022429011
201,0.00011998395,0.9994822,0.00017439041,0.0002234245
202,9.5590505e-05,0.9995641,0.00016611148,0.00017422251
203,0.00013445264,0.9994456,0.0002008448,0.00021908148
204,0.00012019535,0.9994906,0.00018159708,0.00020755698
205,8.815031e-05,0.99960965,0.00015318234,0.00014898955
206,9.483896e-05,0.99959403,0.000139375,0.00017173855
207,0.00011299013,0.9995395,0.00016346553,0.0001841096
208,0.00013146533,0.9994692,0.00019455518,0.0002048303
209,8.941624e-05,0.9996339,0.00015245444,0.00012419543
210,6.289658e-05,0.9997389,0.00010421208,9.400037e-05
211,8.066102e-05,0.9996555,0.00016298093,0.00010087725
212,9.640224e-05,0.9995085,0.000232316,0.00016278082
213,0.000114811424,0.9994035,0.00025290874,0.00022885954
214,9.200381e-05,0.99950576,0.0002504539,0.00015179631
215,0.0001565159,0.9991773,0.0003931754,0.0002730136
216,0.000121876765,0.99934083,0.00033177438,0.00020549227
217,8.0350466e-05,0.9996383,0.00013708543,0.00014428684
218,0.00036949804,0.9935824,0.000685991,0.005362084
219,0.00016262224,0.9990682,0.00034928016,0.00041991676
220,0.00023609963,0.9986607,0.0005327233,0.00057046954
221,0.00019653923,0.998609,0.00054239936,0.0006520342
222,0.00013974421,0.9989918,0.00037674073,0.00049167546
223,0.0001274494,0.99945027,0.00021494406,0.00020729362
224,0.00021587411,0.9988952,0.00047396272,0.00041498634
225,0.00015769711,0.999181,0.00043153582,0.00022973456
